fetched_at,object_id,data_objectID,data_isHighlight,data_accessionNumber,data_accessionYear,data_isPublicDomain,data_primaryImage,data_primaryImageSmall,data_additionalImages,data_constituents,data_department,data_objectName,data_title,data_culture,data_period,data_dynasty,data_reign,data_portfolio,data_artistRole,data_artistPrefix,data_artistDisplayName,data_artistDisplayBio,data_artistSuffix,data_artistAlphaSort,data_artistNationality,data_artistBeginDate,data_artistEndDate,data_artistGender,data_artistWikidata_URL,data_artistULAN_URL,data_objectDate,data_objectBeginDate,data_objectEndDate,data_medium,data_dimensions,data_measurements,data_creditLine,data_geographyType,data_city,data_state,data_county,data_country,data_region,data_subregion,data_locale,data_locus,data_excavation,data_river,data_classification,data_rightsAndReproduction,data_linkResource,data_metadataDate,data_repository,data_objectURL,data_tags,data_objectWikidata_URL,data_isTimelineWork,data_GalleryNumber
2025-09-09 13:08:48.943,490750,490750,False,"1999.180.2a,b",1999,False,,,[],"[{'constituentID': 163919, 'role': 'Artist', 'name': 'Maurice Denis', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500032673', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q440369', 'gender': ''}]",Modern and Contemporary Art,Painting,Springtime,,,,,,Artist,,Maurice Denis,"French, Granville 1870–1943 Saint-Germain-en-Laye",,"Denis, Maurice",French,1870,1943,,https://www.wikidata.org/wiki/Q440369,http://vocab.getty.edu/page/ulan/500032673,ca. 1894–99,1889,1899,Oil on canvas,31 3/4 × 38 1/2 in. (80.6 × 97.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 80.6, 'Width': 97.8}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.89, 'Height': 101.9177, 'Width': 119.0627}}, {'elementName': 'Other', 'elementDescription': 'plexi', 'elementMeasurements': {'Height': 95.56769, 'Width': 112.71272}}]","Gift of David Allen Devrishian, 1999",,,,,,,,,,,,Paintings,,,2023-05-23T04:54:08.233Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/490750,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Female Nudes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189568', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40446'}]",https://www.wikidata.org/wiki/Q20190325,True,
2025-09-09 13:08:50.274,482399,482399,True,1981.535,1981,False,,,[],"[{'constituentID': 144825, 'role': 'Artist', 'name': 'Loïs Mailou Jones', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500034910', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q3258676', 'gender': 'Female'}]",Modern and Contemporary Art,Painting,Cauliflower and Pumpkin,,,,,,Artist,,Loïs Mailou Jones,"American, Boston, Massachusetts 1905–1998 Washington, D.C.",,"Jones, Lois Mailou",American,1905,1998,Female,https://www.wikidata.org/wiki/Q3258676,http://vocab.getty.edu/page/ulan/500034910,1938,1938,1938,Oil on canvas,21 3/8 x 25 1/2 in. (54.3 x 64.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 54.2926, 'Width': 64.8}}, {'elementName': 'Framed', 'elementDescription': 'F.1981.535  Gold wood w/linen liner AR plexi', 'elementMeasurements': {'Depth': 5.08001, 'Height': 68.89764, 'Width': 80.645164}}]","Gift of Max Robinson, 1981",,,,,,,,,,,,Paintings,,,2025-07-16T04:50:46.843Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/482399,"[{'term': 'Vegetables', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300380162', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q11004'}, {'term': 'Still Life', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015638', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q170571'}]",https://www.wikidata.org/wiki/Q19921338,False,
2025-09-09 13:08:51.794,486423,486423,False,1994.486,1994,False,,,[],"[{'constituentID': 162056, 'role': 'Artist', 'name': 'Fernand Léger', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500027374', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q157183', 'gender': ''}]",Modern and Contemporary Art,Painting,Woman with a Cat,,,,,,Artist,,Fernand Léger,"French, Argentan 1881–1955 Gif-sur-Yvette",,"Léger, Fernand",French,1881,1955,,https://www.wikidata.org/wiki/Q157183,http://vocab.getty.edu/page/ulan/500027374,1921,1921,1921,Oil on canvas,51 1/2 × 35 5/8 in. (130.8 × 90.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 130.81026, 'Width': 90.48768}}, {'elementName': 'Framed', 'elementDescription': 'Gold and brown wood frame, AR plexi', 'elementMeasurements': {'Depth': 9.207519, 'Height': 160.02032, 'Width': 118.74524}}]","Gift of Florene M. Schoenborn, 1994",,,,,,,,,,,,Paintings,"© 2025 Artists Rights Society (ARS), New York",,2025-04-29T04:58:21.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/486423,"[{'term': 'Female Nudes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189568', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40446'}, {'term': 'Cats', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300265960', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q146'}]",https://www.wikidata.org/wiki/Q19922087,True,
2025-09-09 13:08:53.968,436947,436947,True,29.100.115,1929,True,https://images.metmuseum.org/CRDImages/ep/original/DP-25466-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-25466-001.jpg,[],"[{'constituentID': 162094, 'role': 'Artist', 'name': 'Edouard Manet', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500010363', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q40599', 'gender': ''}]",European Paintings,Painting,Boating,,,,,,Artist,,Edouard Manet,"French, Paris 1832–1883 Paris",,"Manet, Edouard",French,1832,1883,,https://www.wikidata.org/wiki/Q40599,http://vocab.getty.edu/page/ulan/500010363,1874,1874,1874,Oil on canvas,38 1/4 x 51 1/4 in. (97.2 x 130.2 cm),"[{'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 13.970028, 'Height': 121.9202, 'Width': 154.3053}}, {'elementName': 'Glazing', 'elementDescription': None, 'elementMeasurements': {'Height': 99.3777, 'Width': 131.76276}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 97.2, 'Width': 130.2}}]","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,,2025-09-03T04:50:00.593Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436947,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Boats', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300178749', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q35872'}]",https://www.wikidata.org/wiki/Q15290965,True,
2025-09-09 13:08:55.152,459123,459123,True,1975.1.231,1975,True,https://images.metmuseum.org/CRDImages/rl/original/DT3154.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3154.jpg,"['https://images.metmuseum.org/CRDImages/rl/original/ep1975.1.231.bw.R.jpg', 'https://images.metmuseum.org/CRDImages/rl/original/RLC1.jpg', 'https://images.metmuseum.org/CRDImages/rl/original/2489.jpg']","[{'constituentID': 161947, 'role': 'Artist', 'name': 'Vincent van Gogh', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115588', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5582', 'gender': ''}]",Robert Lehman Collection,Painting,Madame Roulin and Her Baby,,,,,,Artist,,Vincent van Gogh,"Dutch, Zundert 1853–1890 Auvers-sur-Oise",,"Gogh, Vincent van",Dutch,1853,1890,,https://www.wikidata.org/wiki/Q5582,http://vocab.getty.edu/page/ulan/500115588,1888,1888,1888,Oil on canvas,"25 × 20 in. (63.5 × 50.8 cm)
Framed: 37 3/8 × 32 in. (94.9 × 81.3 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 63.5, 'Width': 50.8}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Height': 94.93269, 'Width': 81.28016}}]","Robert Lehman Collection, 1975",,,,,,,,,,,,Paintings,,,2025-02-22T04:53:13.223Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/459123,"[{'term': 'Infants', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189561', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q998'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}, {'term': 'Mothers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025932', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7560'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q17024776,False,
2025-09-09 13:08:56.375,263032,263032,False,1981.1155,1981,False,,,[],"[{'constituentID': 162022, 'role': 'Artist', 'name': 'Yousuf Karsh', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500013272', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q312859', 'gender': ''}]",Photographs,Photograph,Ford of Canada. Canadian Automobile Plant. Paint Spraying Operation,,,,,,Artist,,Yousuf Karsh,"Canadian (born Armenia), Mardin 1908–2002 Boston, Massachusetts",,"Karsh, Yousuf","Canadian, born Armenia",1908,2002,,https://www.wikidata.org/wiki/Q312859,http://vocab.getty.edu/page/ulan/500013272,"May 2, 1951",1951,1951,Gelatin silver print,27.0 x 37.0 cm. (10  5/8  x 14  9/16  in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 27, 'Width': 37}}]","Warner Communications Inc. Purchase Fund, 1981",,,,,,,,,,,,Photographs,© Yousuf Karsh,,2025-03-06T04:54:30Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263032,"[{'term': 'Factories', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300006232', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q83405'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Working', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300412186', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q6958747'}, {'term': 'Industry', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300055718', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8148'}, {'term': 'Cars', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300178739', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1420'}]",,False,
2025-09-09 13:08:57.559,308602,308602,False,64.228.105,1964,True,https://images.metmuseum.org/CRDImages/ao/original/64.228.105_a.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/64.228.105_a.jpg,['https://images.metmuseum.org/CRDImages/ao/original/64.228.105_b.jpg'],,The Michael C. Rockefeller Wing,Bottle,Single Spout Bottle with Resin Paint,Paracas,,,,,,,,,,,,,,,,,5th–2nd century BCE,-500,-100,"Ceramic, pigment",H. 9 1/8 in. (23.18 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 23.1775}}]","Gift of Mr. and Mrs. Nathan Cummings, 1964",,,,,Peru,,,,,,,Ceramics-Containers,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/308602,,,False,
2025-09-09 13:08:58.798,485308,485308,True,1989.349,1989,False,,,[],"[{'constituentID': 164422, 'role': 'Artist', 'name': 'Joan Mitchell', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500000901', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q469934', 'gender': 'Female'}]",Modern and Contemporary Art,Painting,Sunflower,,,,,,Artist,,Joan Mitchell,"American, Chicago, Illinois 1925–1992 Paris",,"Mitchell, Joan",American,1925,1992,Female,https://www.wikidata.org/wiki/Q469934,http://vocab.getty.edu/page/ulan/500000901,1969,1969,1969,Oil on canvas,102 1/4 in. × 70 3/4 in. (259.7 × 179.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 259.7155, 'Width': 179.70535}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 7.620015, 'Height': 267.01804, 'Width': 187.32538}}]","Gift of Pierre Matisse, 1989",,,,,,,,,,,,Paintings,,,2025-06-03T04:50:54.917Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/485308,"[{'term': 'Sunflowers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300404749', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q171497'}]",https://www.wikidata.org/wiki/Q19922136,False,
2025-09-09 13:09:00.024,492277,492277,False,2001.449,2001,False,,,[],"[{'constituentID': 164353, 'role': 'Artist', 'name': 'Louis Süe', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500125959', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q3019138', 'gender': ''}]",Modern and Contemporary Art,Painting,Claude Terrasse,,,,,,Artist,,Louis Süe,"French, Bordeaux 1875–1968 Paris",,"Süe, Louis",French,1875,1968,,https://www.wikidata.org/wiki/Q3019138,http://vocab.getty.edu/page/ulan/500125959,1897,1897,1897,Oil on canvas,25 7/8 x 32 in.  (65.7 x 81.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 65.7, 'Width': 81.3}}, {'elementName': 'Framed', 'elementDescription': 'Gilt gallery frame', 'elementMeasurements': {'Depth': 6.0325, 'Height': 81.28016, 'Width': 97.1552}}]","Hermina, Movses, Charles and David Allen Devrishian Fund, 2001",,,,,,,,,,,,Paintings,"© 2025 Artists Rights Society (ARS), New York",,2025-01-31T04:54:36.6Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/492277,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}, {'term': 'Bottles', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300045627', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q80228'}, {'term': 'Drinking Glasses', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300043230', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q56369598'}]",https://www.wikidata.org/wiki/Q20198137,False,
2025-09-09 13:09:01.286,437169,437169,False,20.33,1920,False,,,[],"[{'constituentID': 164843, 'role': 'Artist', 'name': 'Alphonse Mucha', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500030136', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q146691', 'gender': ''}]",European Paintings,Painting,Maude Adams (1872–1953) as Joan of Arc,,,,,,Artist,,Alphonse Mucha,"Czech, Ivančice 1860–1939 Prague",,"Mucha, Alphonse",Czech,1860,1939,,https://www.wikidata.org/wiki/Q146691,http://vocab.getty.edu/page/ulan/500030136,1909,1909,1909,Oil on canvas,82 1/4 x 30 in. (208.9 x 76.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 208.9, 'Width': 76.2}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 3.81, 'Height': 260.3505, 'Width': 106.6802}}]","Gift of A. J. Kobler, 1920",,,,,,,,,,,,Paintings,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/437169,"[{'term': 'Joan of Arc', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500343198', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7226'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Actresses', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025658', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q21169216'}]",https://www.wikidata.org/wiki/Q19912129,True,
2025-09-09 13:09:29.077,545545,545545,False,10.130.1268,1910,True,https://images.metmuseum.org/CRDImages/eg/original/10.130.1268.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/10.130.1268.jpg,[],,Egyptian Art,Kohl jar,Jar for Eye Paint (kohl) with Attached Stand,,Middle Kingdom,Dynasty 12–13,,,,,,,,,,,,,,,ca. 1850–1775 B.C.,-1850,-1775,Travertine (Egyptian alabaster),H. 4 × Diam. 3.6 cm (1 9/16 × 1 7/16 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Diameter': 3.6, 'Height': 4}}]","Gift of Helen Miller Gould, 1910",From,,,,Egypt,,,,,,,,,,2025-03-06T04:54:30Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/545545,,https://www.wikidata.org/wiki/Q116243753,False,
2025-09-09 13:09:30.429,489974,489974,False,1999.363.18,1999,False,,,[],"[{'constituentID': 161829, 'role': 'Artist', 'name': 'André Derain', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004535', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q156272', 'gender': ''}]",Modern and Contemporary Art,Painting,"Regent Street, London",,,,,,Artist,,André Derain,"French, Chatou 1880–1954 Garches",,"Derain, André",French,1880,1954,,https://www.wikidata.org/wiki/Q156272,http://vocab.getty.edu/page/ulan/500004535,1906,1906,1906,Oil on canvas,26 × 39 1/8 in. (66 × 99.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 66, 'Width': 99.3777}}, {'elementName': 'Framed', 'elementDescription': 'gold wood w/Liner/ AR Plexi', 'elementMeasurements': {'Depth': 9.525019, 'Height': 92.07519, 'Width': 125.09525}}]","Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Paintings,"© 2025 Artists Rights Society (ARS), New York",,2025-05-22T04:50:13.743Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/489974,"[{'term': 'Cities', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300008389', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q515'}, {'term': 'Streets', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300008247', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q79007'}, {'term': 'Horses', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250148', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q726'}, {'term': 'Carriages', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300185335', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q235356'}, {'term': 'London', 'AAT_URL': 'http://vocab.getty.edu/page/tgn/7011781', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q84'}]",https://www.wikidata.org/wiki/Q20189389,True,
2025-09-09 13:09:31.691,490009,490009,False,1999.363.5,1999,False,,,[],"[{'constituentID': 161697, 'role': 'Artist', 'name': 'Pierre Bonnard', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115555', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q26408', 'gender': ''}]",Modern and Contemporary Art,Painting,After the Bath,,,,,,Artist,,Pierre Bonnard,"French, Fontenay-aux-Roses 1867–1947 Le Cannet",,"Bonnard, Pierre",French,1867,1947,,https://www.wikidata.org/wiki/Q26408,http://vocab.getty.edu/page/ulan/500115555,1910,1910,1910,Oil on canvas,48 1/8 × 25 1/2 in. (122.2 × 64.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.063754, 'Height': 122.23775, 'Width': 64.8}}, {'elementName': 'Framed', 'elementDescription': 'F.1999.363.5  Gold gilded wood frame w/ liner-NO plexi', 'elementMeasurements': {'Depth': 8.636017, 'Height': 142.87529, 'Width': 86.04267}}]","Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Paintings,"© 2025 Artists Rights Society (ARS), New York",,2025-01-31T04:54:36.6Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/490009,"[{'term': 'Female Nudes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189568', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40446'}]",https://www.wikidata.org/wiki/Q19917688,False,
2025-09-09 13:09:34.036,544207,544207,False,"07.230.1a, b",1907,True,https://images.metmuseum.org/CRDImages/eg/original/07.230.1a-b_EGDP011903.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/07.230.1a-b_EGDP011903.jpg,['https://images.metmuseum.org/CRDImages/eg/original/07.230.1a-b_EGDP011901.jpg'],,Egyptian Art,"Sarcophagus, Henhenet",Sarcophagus of the Hathor Priestess Henhenet,,Middle Kingdom,Dynasty 11,early reign of Mentuhotep II,,,,,,,,,,,,,,ca. 2051–2030 B.C.,-2051,-2030,"Limestone, sandstone, paint",H. 97 cm (38 3/16 in); w. 105  cm (41.5/16 in); l. 261 cm (102 3/4 in),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Height': 97, 'Length': 261, 'Width': 105}}]","Gift of Egypt Exploration Fund, 1907",From,,,,Egypt,"Upper Egypt, Thebes",Deir el-Bahri,Temple of Mentuhotep II,Pit 11 (Henhenet),"Egypt Exploration Fund excavations, 1906–07",,,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/544207,"[{'term': 'Hieroglyphs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028721', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q193762'}, {'term': 'Sarcophagus', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300005947', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q48634'}]",https://www.wikidata.org/wiki/Q116248256,False,104
2025-09-09 13:09:35.191,456162,456162,False,10.175.65,1910,True,https://images.metmuseum.org/CRDImages/is/original/8775b.jpg,https://images.metmuseum.org/CRDImages/is/web-large/8775b.jpg,"['https://images.metmuseum.org/CRDImages/is/original/10.175.65.JPG', 'https://images.metmuseum.org/CRDImages/is/original/8775.jpg']",,Islamic Art,Capital,Capital with Acanthus Leaves and Traces of Red Paint,,,,,,,,,,,,,,,,,,6th–7th century,500,699,"Limestone, red pigment; carved in relief","H. 11 7/16 in. (29 cm)
Max. W. 10 5/8 in. (27 cm)
Max. D. 11 13/16 in. (30 cm)","[{'elementName': 'Other', 'elementDescription': 'Abacus', 'elementMeasurements': {'Height': 27, 'Width': 30}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 30, 'Height': 29, 'Width': 27}}]","Rogers Fund, 1910",Found,Saqqara,,,Egypt,,,,,,,Sculpture,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/456162,,,False,
2025-09-09 13:09:36.587,489404,489404,False,65.250,1965,False,,,[],"[{'constituentID': 161697, 'role': 'Artist', 'name': 'Pierre Bonnard', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115555', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q26408', 'gender': ''}]",Modern and Contemporary Art,Painting,The Family of Claude Terrasse,,,,,,Artist,,Pierre Bonnard,"French, Fontenay-aux-Roses 1867–1947 Le Cannet",,"Bonnard, Pierre",French,1867,1947,,https://www.wikidata.org/wiki/Q26408,http://vocab.getty.edu/page/ulan/500115555,1899,1899,1899,Oil on canvas,32 1/2 × 27 in. (82.6 × 68.6 cm),"[{'elementName': 'Framed', 'elementDescription': 'F.65.250 Gold gilded wood frame-AR PLEXI', 'elementMeasurements': {'Depth': 8.255016, 'Height': 98.42519, 'Width': 84.137665}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.2225044, 'Height': 82.6, 'Width': 68.58014}}]","Gift of Harry N. Abrams, 1965",,,,,,,,,,,,Paintings,,,2025-06-28T04:51:14.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/489404,"[{'term': 'Children', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025945', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7569'}, {'term': 'Infants', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189561', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q998'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q19917729,False,
2025-09-09 13:09:37.749,543984,543984,False,"04.18.46a, b",1904,True,https://images.metmuseum.org/CRDImages/eg/original/DP286912.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DP286912.jpg,"['https://images.metmuseum.org/CRDImages/eg/original/DP276152.jpg', 'https://images.metmuseum.org/CRDImages/eg/original/DP311760.jpg']",,Egyptian Art,"Kohl jar, four-legged stand",Jar for Eye Paint (kohl) with Attached Stand,,Middle Kingdom,late Dynasty 12–early Dynasty 13,,,,,,,,,,,,,,,ca. 1878–1749 B.C.,-1878,-1749,Anhydrite,H. 5.4 cm (2 1/8 in.); Diam. 4.2 cm (1 5/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Diameter': 4.2, 'Height': 5.4}}, {'elementName': 'Overall', 'elementDescription': 'lid', 'elementMeasurements': {'Diameter': 3.6, 'Height': 0.4}}]","Gift of Egypt Exploration Fund, 1904",From,,,,Egypt,Northern Upper Egypt,Abydos,Cemetery V,Tomb V21,"Egypt Exploration Fund excavations, 1904",,,,,2025-03-06T04:54:30Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/543984,,,False,
